Width,Height,Roi.X1,Roi.Y1,Roi.X2,Roi.Y2,ClassId,Path
43,43,6,6,38,38,7,Train/7/00007_00003_00014.png
32,33,6,6,27,27,3,Train/3/00003_00001_00008.png
42,42,6,6,37,37,4,Train/4/00004_00059_00014.png
43,44,6,6,37,38,9,Train/9/00009_00038_00017.png
47,47,6,6,42,42,3,Train/3/00003_00029_00022.png
33,35,5,6,28,30,3,Train/3/00003_00019_00004.png
69,69,7,7,63,63,1,Train/1/00001_00072_00016.png
45,46,6,6,40,41,8,Train/8/00008_00018_00018.png
43,43,6,6,38,38,8,Train/8/00008_00041_00019.png
44,45,5,6,39,40,4,Train/4/00004_00037_00018.png
39,39,5,5,34,34,5,Train/5/00005_00010_00017.png
50,49,6,5,45,44,8,Train/8/00008_00041_00024.png
70,71,6,7,64,65,4,Train/4/00004_00002_00025.png
41,40,6,5,36,35,8,Train/8/00008_00042_00018.png
84,84,8,8,77,76,9,Train/9/00009_00044_00027.png
53,54,6,5,48,49,0,Train/0/00000_00001_00026.png
45,43,5,5,40,37,9,Train/9/00009_00043_00019.png
50,50,6,6,45,45,8,Train/8/00008_00046_00024.png
29,28,6,5,23,22,9,Train/9/00009_00044_00002.png
38,40,5,6,33,35,2,Train/2/00002_00026_00012.png
56,56,6,5,51,51,1,Train/1/00001_00041_00018.png
59,61,6,6,54,56,10,Train/10/00010_00038_00027.png
35,34,6,5,30,29,2,Train/2/00002_00023_00013.png
41,39,6,6,36,34,9,Train/9/00009_00033_00013.png
80,83,8,7,73,76,3,Train/3/00003_00039_00026.png
32,33,6,5,27,28,14,Train/14/00014_00006_00002.png
30,31,5,6,25,26,9,Train/9/00009_00031_00009.png
32,31,6,5,27,26,1,Train/1/00001_00063_00008.png
40,41,6,6,35,36,10,Train/10/00010_00004_00020.png
57,58,6,6,52,53,2,Train/2/00002_00061_00017.png
54,54,5,5,49,49,8,Train/8/00008_00012_00020.png
31,32,5,6,26,27,0,Train/0/00000_00002_00008.png
56,58,5,6,51,53,8,Train/8/00008_00044_00025.png
26,26,6,5,21,21,5,Train/5/00005_00040_00000.png
30,30,6,6,25,25,7,Train/7/00007_00043_00004.png
35,35,5,5,30,30,9,Train/9/00009_00000_00003.png
120,124,10,11,110,114,14,Train/14/00014_00017_00028.png
28,28,6,6,23,23,7,Train/7/00007_00026_00004.png
43,43,6,6,38,38,8,Train/8/00008_00013_00011.png
65,69,6,6,60,63,10,Train/10/00010_00045_00027.png
32,33,6,5,26,27,17,Train/17/00017_00029_00010.png
47,47,6,5,42,42,14,Train/14/00014_00018_00006.png
45,43,6,5,39,38,1,Train/1/00001_00067_00013.png
30,30,5,6,24,25,2,Train/2/00002_00055_00005.png
33,33,6,5,28,28,1,Train/1/00001_00019_00009.png
80,79,7,7,72,72,3,Train/3/00003_00041_00016.png
55,57,5,6,50,51,5,Train/5/00005_00010_00026.png
32,33,5,5,27,28,15,Train/15/00015_00016_00012.png
31,30,6,5,26,25,17,Train/17/00017_00034_00008.png
62,61,6,5,57,55,14,Train/14/00014_00002_00025.png
53,56,6,5,48,50,17,Train/17/00017_00030_00019.png
46,46,6,5,41,41,10,Train/10/00010_00023_00022.png
92,93,8,8,84,85,1,Train/1/00001_00056_00026.png
48,46,6,6,43,41,9,Train/9/00009_00027_00021.png
30,31,5,5,25,26,5,Train/5/00005_00038_00008.png
36,39,5,6,31,34,3,Train/3/00003_00035_00013.png
73,74,7,7,67,68,15,Train/15/00015_00020_00027.png
37,37,6,5,32,32,5,Train/5/00005_00002_00019.png
32,34,5,6,27,29,17,Train/17/00017_00033_00017.png
104,123,9,11,95,113,15,Train/15/00015_00018_00016.png
48,48,5,5,43,43,5,Train/5/00005_00022_00019.png
27,26,5,5,22,21,2,Train/2/00002_00011_00001.png
34,34,6,6,29,29,7,Train/7/00007_00032_00005.png
47,48,6,5,42,43,9,Train/9/00009_00041_00029.png
42,46,5,6,37,41,2,Train/2/00002_00020_00021.png
52,53,5,6,47,48,8,Train/8/00008_00029_00019.png
118,121,10,11,108,110,14,Train/14/00014_00019_00028.png
43,44,5,6,38,39,3,Train/3/00003_00001_00022.png
42,41,6,6,37,36,7,Train/7/00007_00021_00018.png
34,33,6,5,29,28,4,Train/4/00004_00039_00002.png
82,92,8,9,75,84,14,Train/14/00014_00010_00017.png
34,35,6,6,29,30,8,Train/8/00008_00005_00008.png
34,32,5,6,29,27,17,Train/17/00017_00012_00025.png
71,72,6,6,65,66,1,Train/1/00001_00000_00016.png
70,82,6,8,64,75,14,Train/14/00014_00022_00022.png
42,40,6,5,37,35,10,Train/10/00010_00033_00020.png
33,33,6,6,28,28,4,Train/4/00004_00046_00007.png
63,61,6,5,57,55,1,Train/1/00001_00066_00019.png
47,51,6,5,42,46,1,Train/1/00001_00008_00010.png
32,33,6,6,26,27,4,Train/4/00004_00050_00008.png
41,42,5,6,36,37,10,Train/10/00010_00055_00017.png
30,30,5,5,25,25,17,Train/17/00017_00035_00013.png
39,44,5,5,34,39,5,Train/5/00005_00060_00025.png
35,37,5,6,30,32,1,Train/1/00001_00036_00008.png
32,29,6,5,27,24,0,Train/0/00000_00005_00006.png
33,32,6,5,28,27,3,Train/3/00003_00004_00005.png
34,36,5,6,29,30,5,Train/5/00005_00047_00010.png
65,64,6,5,60,59,15,Train/15/00015_00009_00024.png
45,47,5,5,40,42,8,Train/8/00008_00034_00015.png
37,36,6,5,32,31,10,Train/10/00010_00028_00010.png
31,30,6,5,25,24,8,Train/8/00008_00030_00010.png
54,59,5,6,49,54,10,Train/10/00010_00043_00026.png
36,37,6,6,31,32,1,Train/1/00001_00011_00010.png
64,64,5,6,59,59,10,Train/10/00010_00055_00029.png
30,30,6,6,25,25,17,Train/17/00017_00004_00023.png
37,38,5,5,32,33,4,Train/4/00004_00034_00015.png
30,31,5,5,25,26,3,Train/3/00003_00022_00006.png
27,25,5,5,22,20,8,Train/8/00008_00028_00000.png
43,43,5,6,38,37,0,Train/0/00000_00005_00017.png
53,52,5,5,47,47,16,Train/16/00016_00013_00009.png
31,32,5,5,26,26,10,Train/10/00010_00038_00010.png
57,57,6,6,52,52,5,Train/5/00005_00017_00020.png
48,50,5,6,43,45,5,Train/5/00005_00061_00024.png
38,40,5,6,33,35,16,Train/16/00016_00010_00013.png
34,33,6,5,29,28,8,Train/8/00008_00008_00006.png
55,54,6,5,49,48,14,Train/14/00014_00012_00022.png
35,35,5,5,30,30,14,Train/14/00014_00015_00004.png
83,82,8,7,76,75,1,Train/1/00001_00048_00026.png
44,45,5,5,39,40,4,Train/4/00004_00032_00018.png
54,54,6,6,49,49,4,Train/4/00004_00032_00022.png
49,48,6,5,44,43,4,Train/4/00004_00063_00022.png
86,86,8,7,79,79,3,Train/3/00003_00038_00026.png
36,37,6,6,30,31,17,Train/17/00017_00006_00010.png
76,80,6,8,70,73,1,Train/1/00001_00059_00024.png
27,27,5,5,22,22,10,Train/10/00010_00004_00000.png
47,46,6,5,42,41,9,Train/9/00009_00003_00022.png
30,26,5,5,25,21,10,Train/10/00010_00036_00006.png
29,31,5,5,24,26,3,Train/3/00003_00027_00009.png
105,100,9,9,95,92,2,Train/2/00002_00038_00028.png
39,41,6,6,34,36,10,Train/10/00010_00025_00015.png
44,48,5,6,39,43,4,Train/4/00004_00018_00011.png
35,35,6,5,30,30,5,Train/5/00005_00039_00017.png
46,45,5,5,41,40,9,Train/9/00009_00000_00016.png
64,67,5,6,58,61,7,Train/7/00007_00031_00029.png
36,34,5,6,30,29,8,Train/8/00008_00015_00010.png
47,48,5,6,42,43,3,Train/3/00003_00035_00019.png
40,39,6,5,34,34,3,Train/3/00003_00000_00016.png
57,58,5,6,52,53,14,Train/14/00014_00005_00015.png
33,32,6,5,28,27,7,Train/7/00007_00036_00007.png
32,31,6,5,27,26,2,Train/2/00002_00025_00010.png
43,43,6,5,38,38,8,Train/8/00008_00014_00013.png
56,60,5,5,51,55,7,Train/7/00007_00015_00023.png
59,59,6,6,54,54,5,Train/5/00005_00023_00025.png
51,50,5,5,46,45,4,Train/4/00004_00033_00021.png
26,29,5,6,21,24,2,Train/2/00002_00034_00000.png
37,42,6,5,32,36,15,Train/15/00015_00014_00015.png
38,39,5,5,33,34,8,Train/8/00008_00038_00020.png
30,31,6,6,25,26,7,Train/7/00007_00026_00009.png
58,62,5,5,53,57,15,Train/15/00015_00011_00021.png
38,40,6,6,33,35,2,Train/2/00002_00031_00016.png
30,30,5,5,25,25,8,Train/8/00008_00030_00012.png
70,71,7,7,64,65,3,Train/3/00003_00004_00028.png
43,43,5,5,38,38,9,Train/9/00009_00015_00004.png
30,30,5,5,25,25,4,Train/4/00004_00038_00001.png
45,42,5,5,40,37,1,Train/1/00001_00023_00023.png
59,58,6,6,54,53,4,Train/4/00004_00030_00022.png
54,54,5,5,49,49,10,Train/10/00010_00018_00021.png
92,92,8,8,84,84,2,Train/2/00002_00068_00027.png
74,80,7,8,68,73,3,Train/3/00003_00013_00027.png
62,62,5,6,57,57,2,Train/2/00002_00021_00029.png
38,40,5,6,33,35,2,Train/2/00002_00026_00013.png
29,30,5,6,24,25,4,Train/4/00004_00006_00002.png
46,46,5,6,41,41,2,Train/2/00002_00009_00008.png
51,52,5,6,46,47,15,Train/15/00015_00009_00017.png
87,88,7,8,80,81,7,Train/7/00007_00006_00027.png
52,55,5,5,47,50,17,Train/17/00017_00034_00025.png
59,60,5,5,54,55,9,Train/9/00009_00028_00018.png
34,35,5,6,29,30,7,Train/7/00007_00007_00003.png
105,106,9,10,96,97,1,Train/1/00001_00043_00028.png
38,39,5,6,33,34,9,Train/9/00009_00010_00003.png
40,41,5,5,34,35,8,Train/8/00008_00032_00018.png
30,30,5,5,25,25,5,Train/5/00005_00019_00002.png
48,42,6,5,42,37,10,Train/10/00010_00001_00018.png
42,42,6,6,37,37,4,Train/4/00004_00058_00020.png
34,35,6,6,28,30,17,Train/17/00017_00029_00013.png
37,38,6,6,31,32,2,Train/2/00002_00017_00011.png
33,33,6,6,28,28,7,Train/7/00007_00017_00005.png
32,34,5,5,27,29,9,Train/9/00009_00023_00009.png
53,53,6,6,48,48,14,Train/14/00014_00002_00020.png
39,35,6,6,34,30,10,Train/10/00010_00036_00016.png
51,52,5,6,46,47,4,Train/4/00004_00001_00018.png
53,55,6,5,48,50,8,Train/8/00008_00031_00022.png
127,122,11,11,116,112,4,Train/4/00004_00053_00029.png
96,96,8,8,88,88,14,Train/14/00014_00000_00021.png
30,29,5,5,25,24,1,Train/1/00001_00064_00006.png
43,42,6,5,38,37,5,Train/5/00005_00023_00017.png
32,31,6,5,27,26,9,Train/9/00009_00018_00005.png
70,70,7,6,64,64,2,Train/2/00002_00022_00025.png
44,46,5,6,39,40,1,Train/1/00001_00059_00012.png
35,36,5,5,30,31,1,Train/1/00001_00011_00009.png
45,46,6,6,40,41,4,Train/4/00004_00011_00020.png
30,31,5,6,25,26,5,Train/5/00005_00002_00010.png
51,51,5,5,46,46,7,Train/7/00007_00035_00024.png
71,71,7,7,65,65,1,Train/1/00001_00018_00018.png
47,49,6,6,42,44,1,Train/1/00001_00021_00022.png
47,46,6,6,42,41,1,Train/1/00001_00050_00015.png
82,80,8,8,75,73,2,Train/2/00002_00038_00023.png
45,45,5,6,39,40,2,Train/2/00002_00004_00020.png
36,37,5,5,31,31,17,Train/17/00017_00005_00014.png
60,58,5,5,55,53,3,Train/3/00003_00037_00023.png
43,44,6,6,38,39,5,Train/5/00005_00003_00023.png
32,31,6,5,26,25,5,Train/5/00005_00007_00002.png
31,32,5,6,26,27,10,Train/10/00010_00003_00003.png
31,31,5,5,25,25,7,Train/7/00007_00038_00003.png
90,96,8,9,82,88,0,Train/0/00000_00004_00026.png
34,36,5,6,29,31,1,Train/1/00001_00004_00018.png
32,33,5,6,27,28,2,Train/2/00002_00073_00007.png
33,32,6,5,27,26,10,Train/10/00010_00048_00007.png
85,86,7,8,78,79,0,Train/0/00000_00000_00025.png
38,39,6,6,33,34,2,Train/2/00002_00072_00019.png
28,26,5,5,22,21,5,Train/5/00005_00003_00002.png
30,31,5,5,25,26,4,Train/4/00004_00017_00004.png
32,32,6,6,27,27,8,Train/8/00008_00011_00001.png
39,41,6,6,34,36,17,Train/17/00017_00034_00017.png
65,75,6,6,60,69,14,Train/14/00014_00014_00014.png
27,27,5,5,22,22,5,Train/5/00005_00012_00000.png
30,31,6,6,25,26,17,Train/17/00017_00006_00003.png
29,30,5,6,23,24,5,Train/5/00005_00036_00004.png
49,50,5,6,44,45,8,Train/8/00008_00011_00020.png
35,35,6,6,30,30,4,Train/4/00004_00061_00010.png
144,144,12,12,131,131,1,Train/1/00001_00015_00029.png
28,28,6,6,23,23,2,Train/2/00002_00058_00003.png
33,33,6,6,27,27,17,Train/17/00017_00005_00008.png
35,34,6,5,29,29,9,Train/9/00009_00031_00019.png
39,39,6,6,34,34,2,Train/2/00002_00055_00014.png
32,32,6,6,27,27,3,Train/3/00003_00005_00003.png
55,54,6,6,50,49,2,Train/2/00002_00049_00025.png
43,43,6,5,38,38,7,Train/7/00007_00029_00019.png
47,50,5,5,42,45,8,Train/8/00008_00000_00021.png
39,39,6,6,34,34,5,Train/5/00005_00019_00013.png
34,35,6,6,29,29,5,Train/5/00005_00012_00008.png
35,37,5,6,30,31,1,Train/1/00001_00015_00012.png
32,32,5,5,27,27,7,Train/7/00007_00042_00005.png
57,57,5,5,52,52,7,Train/7/00007_00006_00020.png
38,39,5,5,33,34,17,Train/17/00017_00035_00027.png
70,70,6,6,64,64,16,Train/16/00016_00008_00014.png
28,28,5,5,23,22,10,Train/10/00010_00065_00005.png
38,38,5,5,33,33,10,Train/10/00010_00012_00013.png
38,38,6,5,33,33,17,Train/17/00017_00028_00007.png
117,131,11,12,107,120,4,Train/4/00004_00035_00029.png
37,37,5,5,32,32,4,Train/4/00004_00035_00011.png
39,40,5,6,34,35,16,Train/16/00016_00012_00018.png
57,57,6,6,52,52,2,Train/2/00002_00035_00023.png
49,52,6,6,44,47,8,Train/8/00008_00034_00018.png
34,35,6,5,29,29,3,Train/3/00003_00016_00000.png
28,30,5,6,23,25,17,Train/17/00017_00016_00005.png
30,33,5,6,25,28,1,Train/1/00001_00021_00008.png
70,69,6,6,64,63,4,Train/4/00004_00051_00025.png
38,40,5,5,33,35,3,Train/3/00003_00031_00017.png
51,50,6,5,46,45,8,Train/8/00008_00024_00024.png
48,47,6,5,43,42,15,Train/15/00015_00009_00012.png
35,35,5,5,30,30,9,Train/9/00009_00014_00004.png
34,35,5,6,28,29,3,Train/3/00003_00003_00006.png
29,27,6,5,23,22,5,Train/5/00005_00040_00006.png
44,46,5,6,39,40,1,Train/1/00001_00001_00017.png
27,41,6,5,22,36,17,Train/17/00017_00002_00006.png
38,39,5,6,33,34,2,Train/2/00002_00025_00017.png
41,40,6,5,36,35,3,Train/3/00003_00019_00015.png
42,44,5,5,37,39,2,Train/2/00002_00046_00018.png
39,41,5,6,34,36,9,Train/9/00009_00009_00012.png
43,42,6,5,38,37,4,Train/4/00004_00038_00015.png
33,31,5,5,28,26,5,Train/5/00005_00045_00008.png
30,29,6,5,25,24,10,Train/10/00010_00046_00006.png
71,76,6,6,65,69,5,Train/5/00005_00004_00027.png
29,30,5,6,24,25,4,Train/4/00004_00057_00001.png
63,69,5,6,58,63,5,Train/5/00005_00007_00029.png
41,43,5,6,35,37,1,Train/1/00001_00061_00014.png
33,33,5,5,28,28,8,Train/8/00008_00042_00002.png
46,48,5,6,41,43,2,Train/2/00002_00055_00019.png
50,50,5,6,45,45,2,Train/2/00002_00053_00024.png
29,31,5,6,24,26,2,Train/2/00002_00069_00013.png
55,55,5,5,50,50,8,Train/8/00008_00045_00021.png
39,40,5,6,34,35,9,Train/9/00009_00047_00015.png
48,46,5,5,42,41,1,Train/1/00001_00025_00022.png
73,74,6,7,67,68,1,Train/1/00001_00051_00026.png
80,83,8,7,73,76,7,Train/7/00007_00003_00025.png
64,64,6,5,59,59,9,Train/9/00009_00016_00026.png
27,29,5,5,22,24,9,Train/9/00009_00030_00002.png
112,111,9,9,103,102,16,Train/16/00016_00004_00029.png
35,36,5,6,30,31,9,Train/9/00009_00036_00003.png
45,47,6,6,40,42,8,Train/8/00008_00005_00020.png
99,104,8,9,91,94,14,Train/14/00014_00019_00024.png
75,57,7,6,69,52,10,Train/10/00010_00061_00027.png
83,79,8,7,76,72,4,Train/4/00004_00000_00026.png
48,48,6,6,43,43,1,Train/1/00001_00069_00017.png
48,48,5,5,43,43,10,Train/10/00010_00055_00023.png
31,36,6,6,26,31,15,Train/15/00015_00002_00004.png
40,47,5,6,35,42,15,Train/15/00015_00012_00016.png
37,38,6,6,32,32,9,Train/9/00009_00005_00015.png
40,40,5,5,35,35,5,Train/5/00005_00027_00016.png
55,55,5,5,50,50,1,Train/1/00001_00045_00015.png
33,34,5,6,28,29,4,Train/4/00004_00060_00008.png
47,45,6,5,41,39,4,Train/4/00004_00046_00018.png
100,106,9,10,92,97,8,Train/8/00008_00013_00027.png
36,38,5,6,30,32,9,Train/9/00009_00012_00010.png
57,53,6,5,52,48,9,Train/9/00009_00026_00006.png
27,27,5,6,22,22,7,Train/7/00007_00030_00001.png
35,35,5,5,29,30,2,Train/2/00002_00017_00010.png
51,51,6,6,46,46,7,Train/7/00007_00016_00016.png
43,46,6,6,38,41,17,Train/17/00017_00031_00021.png
34,34,6,5,29,29,10,Train/10/00010_00015_00008.png
55,63,6,5,49,58,1,Train/1/00001_00006_00014.png
46,47,5,6,41,42,8,Train/8/00008_00037_00024.png
28,28,5,5,22,22,9,Train/9/00009_00031_00003.png
33,33,5,5,28,28,5,Train/5/00005_00000_00009.png
39,44,5,6,34,39,7,Train/7/00007_00034_00017.png
40,40,6,6,35,35,7,Train/7/00007_00023_00019.png
44,46,6,5,39,41,17,Train/17/00017_00019_00014.png
39,38,6,5,33,32,2,Train/2/00002_00067_00010.png
30,32,5,6,25,27,8,Train/8/00008_00026_00009.png
31,30,6,5,26,25,7,Train/7/00007_00025_00007.png
31,34,5,6,26,29,3,Train/3/00003_00027_00011.png
28,28,6,5,23,23,5,Train/5/00005_00031_00005.png
35,35,5,6,30,30,2,Train/2/00002_00036_00010.png
39,39,5,5,34,34,10,Train/10/00010_00052_00009.png
43,43,6,6,37,37,4,Train/4/00004_00047_00007.png
32,33,5,5,27,28,7,Train/7/00007_00043_00009.png
48,49,6,6,43,44,4,Train/4/00004_00031_00028.png
45,43,5,5,40,38,1,Train/1/00001_00054_00011.png
31,32,6,6,26,26,2,Train/2/00002_00005_00004.png
32,33,5,6,27,28,7,Train/7/00007_00023_00010.png
61,60,6,5,56,55,10,Train/10/00010_00015_00023.png
55,59,6,6,50,54,0,Train/0/00000_00004_00000.png
37,36,6,5,31,31,4,Train/4/00004_00013_00014.png
30,31,5,6,25,26,3,Train/3/00003_00003_00000.png
100,108,9,10,92,99,9,Train/9/00009_00007_00028.png
31,32,6,6,26,26,10,Train/10/00010_00049_00004.png
32,32,6,6,27,27,2,Train/2/00002_00014_00012.png
39,40,6,6,34,35,10,Train/10/00010_00003_00018.png
70,69,6,6,64,63,4,Train/4/00004_00005_00018.png
32,32,6,6,27,27,9,Train/9/00009_00025_00007.png
31,28,6,5,26,23,10,Train/10/00010_00034_00004.png
29,29,5,5,24,24,7,Train/7/00007_00025_00003.png
51,51,6,6,46,46,8,Train/8/00008_00042_00025.png
41,36,6,6,36,31,2,Train/2/00002_00030_00013.png
33,34,6,5,28,29,7,Train/7/00007_00009_00010.png
45,45,6,6,39,39,2,Train/2/00002_00061_00006.png
44,45,5,6,38,40,4,Train/4/00004_00049_00021.png
74,72,6,7,68,66,15,Train/15/00015_00010_00026.png
31,31,6,5,26,26,2,Train/2/00002_00008_00009.png
40,40,6,6,35,35,10,Train/10/00010_00050_00015.png
62,61,6,5,57,56,4,Train/4/00004_00024_00024.png
51,51,6,6,45,46,9,Train/9/00009_00048_00023.png
33,33,6,6,28,28,7,Train/7/00007_00001_00013.png
37,36,6,5,32,31,15,Train/15/00015_00005_00017.png
50,51,6,6,45,46,5,Train/5/00005_00058_00022.png
45,43,6,5,40,38,5,Train/5/00005_00054_00023.png
33,33,5,6,28,28,2,Train/2/00002_00024_00007.png
28,27,5,6,23,22,17,Train/17/00017_00012_00006.png
42,44,5,6,37,39,5,Train/5/00005_00055_00022.png
41,41,6,6,35,35,9,Train/9/00009_00005_00017.png
30,30,5,5,25,25,2,Train/2/00002_00070_00005.png
28,28,6,6,23,23,4,Train/4/00004_00006_00000.png
41,42,5,6,36,37,10,Train/10/00010_00059_00013.png
42,41,6,5,37,36,4,Train/4/00004_00019_00011.png
28,28,5,6,23,23,17,Train/17/00017_00012_00004.png
63,67,6,6,58,61,8,Train/8/00008_00031_00024.png
35,36,5,6,30,31,7,Train/7/00007_00007_00007.png
40,41,6,6,35,36,2,Train/2/00002_00050_00020.png
64,64,5,5,59,59,4,Train/4/00004_00000_00020.png
32,35,5,6,27,30,3,Train/3/00003_00027_00013.png
37,36,5,5,32,31,8,Train/8/00008_00030_00020.png
31,36,6,6,26,31,17,Train/17/00017_00014_00021.png
64,64,6,6,59,59,7,Train/7/00007_00022_00021.png
83,83,7,7,76,76,16,Train/16/00016_00000_00017.png
107,103,9,9,98,94,4,Train/4/00004_00004_00025.png
33,34,5,5,28,28,2,Train/2/00002_00073_00010.png
35,33,6,5,30,28,4,Train/4/00004_00064_00012.png
31,31,6,6,26,26,2,Train/2/00002_00071_00014.png
33,34,5,6,28,29,0,Train/0/00000_00001_00006.png
33,31,6,5,27,26,3,Train/3/00003_00046_00009.png
44,44,5,5,39,39,8,Train/8/00008_00036_00014.png
52,49,6,5,47,44,7,Train/7/00007_00013_00021.png
28,28,6,5,22,22,1,Train/1/00001_00003_00003.png
39,41,6,6,34,36,2,Train/2/00002_00021_00017.png
36,39,5,6,31,33,2,Train/2/00002_00013_00018.png
88,86,7,7,81,79,1,Train/1/00001_00007_00024.png
42,42,5,5,37,37,2,Train/2/00002_00028_00020.png
43,43,5,5,38,38,9,Train/9/00009_00015_00011.png
29,30,5,5,24,24,7,Train/7/00007_00012_00004.png
76,76,7,7,70,70,1,Train/1/00001_00049_00026.png
40,39,6,5,35,34,15,Train/15/00015_00019_00027.png
47,48,5,5,42,42,3,Train/3/00003_00045_00018.png
68,68,6,7,62,62,14,Train/14/00014_00016_00018.png
89,94,8,9,82,86,9,Train/9/00009_00044_00028.png
26,32,5,5,21,27,17,Train/17/00017_00036_00008.png
38,39,5,6,33,34,4,Train/4/00004_00043_00014.png
52,52,6,6,47,47,4,Train/4/00004_00001_00019.png
42,42,6,5,37,37,17,Train/17/00017_00028_00013.png
43,45,5,5,38,40,1,Train/1/00001_00040_00012.png
94,95,8,8,86,87,10,Train/10/00010_00024_00027.png
49,48,6,5,44,43,16,Train/16/00016_00003_00023.png
42,42,6,6,37,37,10,Train/10/00010_00026_00022.png
31,33,5,6,26,27,17,Train/17/00017_00027_00010.png
83,74,8,7,76,67,5,Train/5/00005_00027_00026.png
36,36,6,5,30,31,1,Train/1/00001_00052_00011.png
29,29,6,5,24,24,3,Train/3/00003_00043_00001.png
43,43,6,5,38,38,5,Train/5/00005_00042_00015.png
33,32,6,5,28,27,7,Train/7/00007_00039_00008.png
48,48,6,6,43,42,3,Train/3/00003_00005_00023.png
49,51,5,6,44,46,14,Train/14/00014_00003_00008.png
39,40,6,6,34,35,7,Train/7/00007_00012_00018.png
33,35,6,6,28,30,17,Train/17/00017_00018_00004.png
36,37,6,5,31,31,8,Train/8/00008_00032_00014.png
37,35,5,6,31,30,3,Train/3/00003_00046_00014.png
48,51,6,5,43,46,4,Train/4/00004_00016_00023.png
37,37,6,6,32,32,9,Train/9/00009_00038_00008.png
45,45,6,5,40,39,2,Train/2/00002_00044_00017.png
36,36,6,6,31,31,3,Train/3/00003_00039_00014.png
98,98,9,9,90,90,5,Train/5/00005_00012_00027.png
36,36,5,5,31,31,7,Train/7/00007_00011_00005.png
39,40,5,6,34,35,5,Train/5/00005_00019_00014.png
38,42,6,5,32,36,15,Train/15/00015_00012_00003.png
42,41,6,5,37,36,1,Train/1/00001_00034_00015.png
40,45,5,6,34,40,15,Train/15/00015_00012_00013.png
54,54,6,6,49,49,8,Train/8/00008_00013_00018.png
37,32,6,5,32,27,4,Train/4/00004_00055_00009.png
54,55,6,6,49,50,4,Train/4/00004_00048_00021.png
41,42,5,5,36,37,5,Train/5/00005_00055_00020.png
30,30,6,6,25,25,4,Train/4/00004_00010_00005.png
30,27,5,5,25,22,2,Train/2/00002_00011_00006.png
87,87,8,8,80,80,16,Train/16/00016_00004_00027.png
54,54,5,5,49,49,1,Train/1/00001_00059_00018.png
43,46,5,6,38,41,4,Train/4/00004_00006_00016.png
88,89,7,8,81,82,4,Train/4/00004_00046_00027.png
51,50,6,5,46,45,10,Train/10/00010_00012_00026.png
27,31,5,6,22,26,15,Train/15/00015_00014_00000.png
25,26,5,5,20,20,10,Train/10/00010_00033_00001.png
38,38,5,5,33,33,5,Train/5/00005_00047_00014.png
29,29,6,6,24,24,10,Train/10/00010_00017_00000.png
68,69,7,7,62,63,1,Train/1/00001_00000_00014.png
68,64,7,6,62,59,8,Train/8/00008_00017_00027.png
42,40,6,6,37,35,8,Train/8/00008_00043_00018.png
47,47,5,5,42,42,7,Train/7/00007_00039_00022.png
35,35,6,6,30,30,8,Train/8/00008_00011_00006.png
49,49,5,5,44,44,9,Train/9/00009_00004_00023.png
34,33,6,5,29,28,4,Train/4/00004_00043_00009.png
34,35,5,6,29,30,1,Train/1/00001_00019_00011.png
56,51,6,5,51,46,17,Train/17/00017_00021_00023.png
82,81,8,8,75,74,2,Train/2/00002_00051_00025.png
37,37,6,6,32,32,1,Train/1/00001_00016_00004.png
34,34,6,6,29,29,3,Train/3/00003_00019_00001.png
32,33,5,6,26,27,16,Train/16/00016_00011_00011.png
42,45,6,6,37,40,2,Train/2/00002_00066_00021.png
40,41,5,6,34,36,1,Train/1/00001_00027_00013.png
27,29,5,6,22,23,2,Train/2/00002_00042_00003.png
63,71,5,6,58,65,17,Train/17/00017_00034_00028.png
51,50,6,5,45,45,1,Train/1/00001_00064_00020.png
32,33,5,6,26,27,3,Train/3/00003_00002_00005.png
34,35,5,5,28,30,5,Train/5/00005_00033_00014.png
54,51,6,6,49,46,5,Train/5/00005_00027_00022.png
32,31,6,6,26,26,2,Train/2/00002_00049_00006.png
68,68,6,6,62,62,3,Train/3/00003_00012_00027.png
36,35,6,5,31,30,4,Train/4/00004_00019_00004.png
59,59,6,6,54,54,1,Train/1/00001_00072_00014.png
40,41,5,6,35,36,2,Train/2/00002_00063_00026.png
49,49,6,5,43,43,5,Train/5/00005_00047_00019.png
29,30,6,6,23,25,9,Train/9/00009_00030_00004.png
60,60,5,5,55,55,5,Train/5/00005_00009_00021.png
99,105,8,10,91,96,5,Train/5/00005_00006_00027.png
52,52,6,6,47,47,10,Train/10/00010_00010_00024.png
48,49,5,6,43,44,17,Train/17/00017_00017_00017.png
29,30,6,6,24,25,7,Train/7/00007_00020_00000.png
33,34,6,6,28,29,5,Train/5/00005_00010_00008.png
76,76,7,7,70,70,1,Train/1/00001_00068_00025.png
44,43,5,5,39,38,3,Train/3/00003_00019_00023.png
65,64,6,6,60,59,4,Train/4/00004_00009_00029.png
46,46,5,6,41,40,1,Train/1/00001_00054_00012.png
35,36,6,6,30,31,9,Train/9/00009_00011_00005.png
34,37,6,5,29,31,17,Train/17/00017_00009_00007.png
33,34,5,5,28,29,10,Train/10/00010_00007_00005.png
55,54,6,5,50,49,10,Train/10/00010_00048_00024.png
57,61,6,6,52,55,5,Train/5/00005_00047_00023.png
37,38,5,6,32,33,8,Train/8/00008_00042_00013.png
30,31,5,6,25,26,4,Train/4/00004_00037_00001.png
